10014168	Q0	934992	1	-2.473350763320923	scincl
10014168	Q0	6286444	2	-2.8109514713287354	scincl
10014168	Q0	1591314	3	-2.8268754482269287	scincl
10014168	Q0	6345619	4	-2.846006155014038	scincl
10014168	Q0	7511759	5	-2.849377155303955	scincl
10014168	Q0	2362250	6	-2.857252836227417	scincl
10014168	Q0	6063298	7	-2.8948135375976562	scincl
10014168	Q0	2278886	8	-2.8956527709960938	scincl
10014168	Q0	60628286	9	-2.9263458251953125	scincl
10014168	Q0	9148295	10	-2.9332315921783447	scincl
10014168	Q0	2547808	11	-2.935593843460083	scincl
10014168	Q0	14277325	12	-2.940877914428711	scincl
10014168	Q0	13044552	13	-2.9411025047302246	scincl
10014168	Q0	11791157	14	-2.942669630050659	scincl
10014168	Q0	10209751	15	-2.9427199363708496	scincl
10014168	Q0	121844001	16	-2.9509527683258057	scincl
10014168	Q0	1766004	17	-2.951617956161499	scincl
10014168	Q0	5133576	18	-2.9562325477600098	scincl
10014168	Q0	8819802	19	-2.9675490856170654	scincl
10014168	Q0	1968269	20	-2.969107151031494	scincl
10014168	Q0	1709713	21	-2.970097303390503	scincl
10014168	Q0	11225110	22	-2.9708802700042725	scincl
10014168	Q0	18122636	23	-2.9749581813812256	scincl
10014168	Q0	1149288	24	-2.977297782897949	scincl
10014168	Q0	15179271	25	-2.978710174560547	scincl
10014168	Q0	2276635	26	-2.9894001483917236	scincl
10014168	Q0	5191821	27	-2.993299722671509	scincl
10014168	Q0	60329865	28	-2.9939825534820557	scincl
10014168	Q0	11522324	29	-2.997149705886841	scincl
10014168	Q0	11110195	30	-3.0011069774627686	scincl
10014168	Q0	62258158	31	-3.0041205883026123	scincl
10014168	Q0	770625	32	-3.0041699409484863	scincl
10014168	Q0	14371033	33	-3.00852632522583	scincl
10014168	Q0	35102549	34	-3.009025812149048	scincl
10014168	Q0	879218	35	-3.0101306438446045	scincl
10014168	Q0	44119185	36	-3.0110514163970947	scincl
10014168	Q0	118163639	37	-3.0131616592407227	scincl
10014168	Q0	15157761	38	-3.013887405395508	scincl
10014168	Q0	14784553	39	-3.01458477973938	scincl
10014168	Q0	6131819	40	-3.016360282897949	scincl
10014168	Q0	61106916	41	-3.017439842224121	scincl
10014168	Q0	9519654	42	-3.0259695053100586	scincl
10014168	Q0	16639831	43	-3.0272903442382812	scincl
10014168	Q0	11703771	44	-3.0303308963775635	scincl
10014168	Q0	14850580	45	-3.030489921569824	scincl
10014168	Q0	52157882	46	-3.0317490100860596	scincl
10014168	Q0	202539170	47	-3.033339023590088	scincl
10014168	Q0	16826008	48	-3.033461809158325	scincl
10014168	Q0	14268929	49	-3.0383193492889404	scincl
10014168	Q0	18403563	50	-3.0441722869873047	scincl
10014168	Q0	7658904	51	-3.0453035831451416	scincl
10014168	Q0	2138205	52	-3.0460429191589355	scincl
10014168	Q0	43278	53	-3.0467429161071777	scincl
10014168	Q0	2078255	54	-3.0468382835388184	scincl
10014168	Q0	1656805	55	-3.048013687133789	scincl
10014168	Q0	18792066	56	-3.0516669750213623	scincl
10014168	Q0	2813562	57	-3.0519256591796875	scincl
10014168	Q0	4367293	58	-3.0525197982788086	scincl
10014168	Q0	11385008	59	-3.053436040878296	scincl
10014168	Q0	1250892	60	-3.0543415546417236	scincl
10014168	Q0	5945142	61	-3.056711435317993	scincl
10014168	Q0	19309585	62	-3.0585591793060303	scincl
10014168	Q0	6645042	63	-3.061309337615967	scincl
10014168	Q0	14259355	64	-3.0624053478240967	scincl
10014168	Q0	7014930	65	-3.067844867706299	scincl
10014168	Q0	7180044	66	-3.068471908569336	scincl
10014168	Q0	16326127	67	-3.0695066452026367	scincl
10014168	Q0	11639828	68	-3.070326328277588	scincl
10014168	Q0	28765259	69	-3.0725274085998535	scincl
10014168	Q0	9346253	70	-3.0749852657318115	scincl
10014168	Q0	2438307	71	-3.0756728649139404	scincl
10014168	Q0	10840488	72	-3.0774269104003906	scincl
10014168	Q0	18181267	73	-3.0781309604644775	scincl
10014168	Q0	6555669	74	-3.0797204971313477	scincl
10014168	Q0	18738642	75	-3.079789876937866	scincl
10014168	Q0	17410499	76	-3.0802037715911865	scincl
10014168	Q0	12673059	77	-3.083514928817749	scincl
10014168	Q0	29169080	78	-3.0875661373138428	scincl
10014168	Q0	18396010	79	-3.089081287384033	scincl
10014168	Q0	13113319	80	-3.089571714401245	scincl
10014168	Q0	15128214	81	-3.09112811088562	scincl
10014168	Q0	8328845	82	-3.092545747756958	scincl
10014168	Q0	30162029	83	-3.092768907546997	scincl
10014168	Q0	1369377	84	-3.093827724456787	scincl
10014168	Q0	1732151	85	-3.0947484970092773	scincl
10014168	Q0	52113643	86	-3.0952863693237305	scincl
10014168	Q0	7365958	87	-3.0974135398864746	scincl
10014168	Q0	5040269	88	-3.1001076698303223	scincl
10014168	Q0	5542192	89	-3.1011979579925537	scincl
10014168	Q0	2118433	90	-3.1019184589385986	scincl
10014168	Q0	21668064	91	-3.103485345840454	scincl
10014168	Q0	143429868	92	-3.1037495136260986	scincl
10014168	Q0	117711088	93	-3.104487657546997	scincl
10014168	Q0	5990753	94	-3.104569911956787	scincl
10014168	Q0	578674	95	-3.1063196659088135	scincl
10014168	Q0	5480885	96	-3.107146739959717	scincl
10014168	Q0	2575762	97	-3.107522964477539	scincl
10014168	Q0	8748491	98	-3.108962059020996	scincl
10014168	Q0	14252086	99	-3.1094398498535156	scincl
10014168	Q0	9671238	100	-3.1101455688476562	scincl
10014168	Q0	62717057	101	-3.111109972000122	scincl
10014168	Q0	14929030	102	-3.111825942993164	scincl
10014168	Q0	15494629	103	-3.112126111984253	scincl
10014168	Q0	14317748	104	-3.1185836791992188	scincl
10014168	Q0	17321205	105	-3.1192092895507812	scincl
10014168	Q0	489016	106	-3.119692087173462	scincl
10014168	Q0	52874710	107	-3.1201226711273193	scincl
10014168	Q0	1816524	108	-3.1204235553741455	scincl
10014168	Q0	6752039	109	-3.120598316192627	scincl
10014168	Q0	15538029	110	-3.120941638946533	scincl
10014168	Q0	146120740	111	-3.121147394180298	scincl
10014168	Q0	1123378	112	-3.1218583583831787	scincl
10014168	Q0	16420577	113	-3.1219823360443115	scincl
10014168	Q0	118935527	114	-3.1222877502441406	scincl
10014168	Q0	25325277	115	-3.1240217685699463	scincl
10014168	Q0	14857072	116	-3.1251087188720703	scincl
10014168	Q0	6377969	117	-3.1270599365234375	scincl
10014168	Q0	21729202	118	-3.131103038787842	scincl
10014168	Q0	6559983	119	-3.131232500076294	scincl
10014168	Q0	17906989	120	-3.132443904876709	scincl
10014168	Q0	6719636	121	-3.1371357440948486	scincl
10014168	Q0	3089175	122	-3.138725996017456	scincl
10014168	Q0	17335672	123	-3.1389553546905518	scincl
10014168	Q0	9131152	124	-3.1393625736236572	scincl
10014168	Q0	26191348	125	-3.1417417526245117	scincl
10014168	Q0	15959025	126	-3.1439404487609863	scincl
10014168	Q0	576125	127	-3.14447283744812	scincl
10014168	Q0	16557171	128	-3.1451985836029053	scincl
10014168	Q0	149449424	129	-3.145378351211548	scincl
10014168	Q0	5728098	130	-3.1454925537109375	scincl
10014168	Q0	14642406	131	-3.1455562114715576	scincl
10014168	Q0	735495	132	-3.1464130878448486	scincl
10014168	Q0	12742243	133	-3.14727783203125	scincl
10014168	Q0	7126582	134	-3.147453546524048	scincl
10014168	Q0	16020183	135	-3.1478402614593506	scincl
10014168	Q0	18379868	136	-3.149827003479004	scincl
10014168	Q0	15302622	137	-3.150892496109009	scincl
10014168	Q0	1540169	138	-3.1526613235473633	scincl
10014168	Q0	60334	139	-3.1534504890441895	scincl
10014168	Q0	5219497	140	-3.154444456100464	scincl
10014168	Q0	7016289	141	-3.155019998550415	scincl
10014168	Q0	6826327	142	-3.157454013824463	scincl
10014168	Q0	2305711	143	-3.1585028171539307	scincl
10014168	Q0	15495108	144	-3.1599793434143066	scincl
10014168	Q0	13596933	145	-3.1605987548828125	scincl
10014168	Q0	2638525	146	-3.1607229709625244	scincl
10014168	Q0	5660940	147	-3.1628592014312744	scincl
10014168	Q0	10712220	148	-3.1636152267456055	scincl
10014168	Q0	17140426	149	-3.1671535968780518	scincl
10014168	Q0	146253352	150	-3.1698977947235107	scincl
10014168	Q0	1579047	151	-3.171027421951294	scincl
10014168	Q0	6023976	152	-3.176741123199463	scincl
10014168	Q0	61814989	153	-3.1775062084198	scincl
10014168	Q0	1123406	154	-3.183077096939087	scincl
10014168	Q0	14923637	155	-3.1830780506134033	scincl
10014168	Q0	3261177	156	-3.187427282333374	scincl
10014168	Q0	17758148	157	-3.1882312297821045	scincl
10014168	Q0	59800062	158	-3.1917266845703125	scincl
10014168	Q0	5531014	159	-3.1924498081207275	scincl
10014168	Q0	4067170	160	-3.192802906036377	scincl
10014168	Q0	198229871	161	-3.1949193477630615	scincl
10014168	Q0	15054055	162	-3.1955504417419434	scincl
10014168	Q0	16230173	163	-3.1998956203460693	scincl
10014168	Q0	9963860	164	-3.202094316482544	scincl
10014168	Q0	14026227	165	-3.203267812728882	scincl
10014168	Q0	1553957	166	-3.2119944095611572	scincl
10014168	Q0	17211315	167	-3.2124826908111572	scincl
10014168	Q0	147302608	168	-3.214524507522583	scincl
10014168	Q0	2731384	169	-3.2152581214904785	scincl
10014168	Q0	9029257	170	-3.2156357765197754	scincl
10014168	Q0	7480074	171	-3.2195186614990234	scincl
10014168	Q0	1353004	172	-3.221640110015869	scincl
10014168	Q0	61766611	173	-3.224709987640381	scincl
10014168	Q0	6291852	174	-3.2247326374053955	scincl
10014168	Q0	5408665	175	-3.2259180545806885	scincl
10014168	Q0	6670936	176	-3.2290213108062744	scincl
10014168	Q0	61278667	177	-3.23136830329895	scincl
10014168	Q0	7811011	178	-3.231473207473755	scincl
10014168	Q0	6610445	179	-3.23217511177063	scincl
10014168	Q0	61193128	180	-3.233093738555908	scincl
10014168	Q0	13149107	181	-3.237039089202881	scincl
10014168	Q0	23795611	182	-3.237607955932617	scincl
10014168	Q0	65017595	183	-3.2387173175811768	scincl
10014168	Q0	10474119	184	-3.2406363487243652	scincl
10014168	Q0	5647643	185	-3.2529430389404297	scincl
10014168	Q0	30446858	186	-3.2556960582733154	scincl
10014168	Q0	146981046	187	-3.2607078552246094	scincl
10014168	Q0	3671463	188	-3.2649734020233154	scincl
10014168	Q0	2473832	189	-3.2677974700927734	scincl
10014168	Q0	9515463	190	-3.268537998199463	scincl
10014168	Q0	14369149	191	-3.269000768661499	scincl
10014168	Q0	15628229	192	-3.272554397583008	scincl
10014168	Q0	174802490	193	-3.278000593185425	scincl
10014168	Q0	18645719	194	-3.280918598175049	scincl
10014168	Q0	1148525	195	-3.293689250946045	scincl
10014168	Q0	62065090	196	-3.301903486251831	scincl
10014168	Q0	15247441	197	-3.310335874557495	scincl
10014168	Q0	12819449	198	-3.3359267711639404	scincl
10014168	Q0	6658384	199	-3.3539419174194336	scincl
10695055	Q0	41967265	1	-3.2585113048553467	scincl
10695055	Q0	202120459	2	-3.2820351123809814	scincl
10695055	Q0	1067591	3	-3.2844176292419434	scincl
10695055	Q0	38805447	4	-3.300184488296509	scincl
10695055	Q0	4852673	5	-3.3045828342437744	scincl
10695055	Q0	12225249	6	-3.3247694969177246	scincl
10695055	Q0	11910847	7	-3.32582950592041	scincl
10695055	Q0	17953497	8	-3.3264718055725098	scincl
10695055	Q0	8445572	9	-3.327152729034424	scincl
10695055	Q0	16637920	10	-3.327869415283203	scincl
10695055	Q0	70125628	11	-3.3333053588867188	scincl
10695055	Q0	9955699	12	-3.334226131439209	scincl
10695055	Q0	10915619	13	-3.334507465362549	scincl
10695055	Q0	14790149	14	-3.341413974761963	scincl
10695055	Q0	14823764	15	-3.3416688442230225	scincl
10695055	Q0	3200452	16	-3.345344305038452	scincl
10695055	Q0	13409665	17	-3.3497424125671387	scincl
10695055	Q0	6630126	18	-3.351228713989258	scincl
10695055	Q0	11590821	19	-3.3514814376831055	scincl
10695055	Q0	58822924	20	-3.352057456970215	scincl
10695055	Q0	6945318	21	-3.352983236312866	scincl
10695055	Q0	449252	22	-3.35400652885437	scincl
10695055	Q0	13004424	23	-3.3626179695129395	scincl
10695055	Q0	46932373	24	-3.365025043487549	scincl
10695055	Q0	53741894	25	-3.366562843322754	scincl
10695055	Q0	62841423	26	-3.3673031330108643	scincl
10695055	Q0	9014569	27	-3.3677456378936768	scincl
10695055	Q0	5671882	28	-3.3680317401885986	scincl
10695055	Q0	15630249	29	-3.3683712482452393	scincl
10695055	Q0	3428271	30	-3.368568181991577	scincl
10695055	Q0	9391753	31	-3.371432065963745	scincl
10695055	Q0	61367579	32	-3.3722283840179443	scincl
10695055	Q0	16356678	33	-3.374143123626709	scincl
10695055	Q0	16897092	34	-3.374316692352295	scincl
10695055	Q0	63972797	35	-3.3781943321228027	scincl
10695055	Q0	52844725	36	-3.378631830215454	scincl
10695055	Q0	12360012	37	-3.3795926570892334	scincl
10695055	Q0	59712	38	-3.380903720855713	scincl
10695055	Q0	51922040	39	-3.38181209564209	scincl
10695055	Q0	30938888	40	-3.384599447250366	scincl
10695055	Q0	12463490	41	-3.3852734565734863	scincl
10695055	Q0	8032834	42	-3.3863165378570557	scincl
10695055	Q0	14849132	43	-3.387538433074951	scincl
10695055	Q0	53235476	44	-3.38761043548584	scincl
10695055	Q0	1248543	45	-3.3888776302337646	scincl
10695055	Q0	6734531	46	-3.3909716606140137	scincl
10695055	Q0	126147940	47	-3.3921282291412354	scincl
10695055	Q0	53783607	48	-3.393126964569092	scincl
10695055	Q0	5780482	49	-3.393754720687866	scincl
10695055	Q0	13234077	50	-3.393852710723877	scincl
10695055	Q0	9864100	51	-3.3941490650177	scincl
10695055	Q0	126187153	52	-3.395162343978882	scincl
10695055	Q0	10702961	53	-3.3960657119750977	scincl
10695055	Q0	7190108	54	-3.396406888961792	scincl
10695055	Q0	39440635	55	-3.396584987640381	scincl
10695055	Q0	24138545	56	-3.3991286754608154	scincl
10695055	Q0	5704011	57	-3.4011054039001465	scincl
10695055	Q0	1942340	58	-3.403524398803711	scincl
10695055	Q0	2527577	59	-3.4043736457824707	scincl
10695055	Q0	18212661	60	-3.4071202278137207	scincl
10695055	Q0	15141279	61	-3.4071507453918457	scincl
10695055	Q0	16463297	62	-3.407627582550049	scincl
10695055	Q0	16606591	63	-3.409618377685547	scincl
10695055	Q0	1094705	64	-3.4105257987976074	scincl
10695055	Q0	7697328	65	-3.411031484603882	scincl
10695055	Q0	9101619	66	-3.4118661880493164	scincl
10695055	Q0	16309344	67	-3.414262533187866	scincl
10695055	Q0	7451112	68	-3.4157626628875732	scincl
10695055	Q0	54181011	69	-3.4159486293792725	scincl
10695055	Q0	16583989	70	-3.4160523414611816	scincl
10695055	Q0	21618993	71	-3.417363405227661	scincl
10695055	Q0	60955048	72	-3.417401075363159	scincl
10695055	Q0	13641186	73	-3.4176127910614014	scincl
10695055	Q0	13548984	74	-3.41847562789917	scincl
10695055	Q0	62632203	75	-3.4185543060302734	scincl
10695055	Q0	16720423	76	-3.4186689853668213	scincl
10695055	Q0	19873384	77	-3.420100212097168	scincl
10695055	Q0	60666653	78	-3.42110013961792	scincl
10695055	Q0	15219837	79	-3.421125650405884	scincl
10695055	Q0	21702276	80	-3.4247055053710938	scincl
10695055	Q0	15638585	81	-3.4267303943634033	scincl
10695055	Q0	53098885	82	-3.4267377853393555	scincl
10695055	Q0	14412362	83	-3.4274137020111084	scincl
10695055	Q0	7738268	84	-3.4279425144195557	scincl
10695055	Q0	8893652	85	-3.428133964538574	scincl
10695055	Q0	9340653	86	-3.4295241832733154	scincl
10695055	Q0	9916677	87	-3.430962562561035	scincl
10695055	Q0	9491703	88	-3.431126356124878	scincl
10695055	Q0	26559752	89	-3.4334070682525635	scincl
10695055	Q0	37948254	90	-3.435637950897217	scincl
10695055	Q0	652656	91	-3.4359779357910156	scincl
10695055	Q0	16212243	92	-3.4367287158966064	scincl
10695055	Q0	4023703	93	-3.438361883163452	scincl
10695055	Q0	63047479	94	-3.438854217529297	scincl
10695055	Q0	44086517	95	-3.4390337467193604	scincl
10695055	Q0	2161179	96	-3.439488649368286	scincl
10695055	Q0	57981528	97	-3.4397189617156982	scincl
10695055	Q0	24766184	98	-3.4401097297668457	scincl
10695055	Q0	60297866	99	-3.440891981124878	scincl
10695055	Q0	40829255	100	-3.4418821334838867	scincl
10695055	Q0	3264660	101	-3.442115068435669	scincl
10695055	Q0	52181503	102	-3.442608118057251	scincl
10695055	Q0	62540186	103	-3.444115161895752	scincl
10695055	Q0	60415138	104	-3.444643259048462	scincl
10695055	Q0	16008106	105	-3.4454071521759033	scincl
10695055	Q0	199528404	106	-3.446079730987549	scincl
10695055	Q0	61728809	107	-3.447099447250366	scincl
10695055	Q0	8101936	108	-3.4472835063934326	scincl
10695055	Q0	47019179	109	-3.448040246963501	scincl
10695055	Q0	791861	110	-3.4502313137054443	scincl
10695055	Q0	20966999	111	-3.4508368968963623	scincl
10695055	Q0	10003527	112	-3.453793525695801	scincl
10695055	Q0	15384950	113	-3.45454478263855	scincl
10695055	Q0	31491993	114	-3.454667806625366	scincl
10695055	Q0	1438450	115	-3.455108880996704	scincl
10695055	Q0	14480460	116	-3.4552950859069824	scincl
10695055	Q0	1180075	117	-3.4560656547546387	scincl
10695055	Q0	62952792	118	-3.456404447555542	scincl
10695055	Q0	14416979	119	-3.4570553302764893	scincl
10695055	Q0	23014749	120	-3.4572060108184814	scincl
10695055	Q0	3411488	121	-3.4579122066497803	scincl
10695055	Q0	62406388	122	-3.459489583969116	scincl
10695055	Q0	2341295	123	-3.460946559906006	scincl
10695055	Q0	2528254	124	-3.4610347747802734	scincl
10695055	Q0	56950366	125	-3.461911678314209	scincl
10695055	Q0	16455252	126	-3.4627342224121094	scincl
10695055	Q0	6916966	127	-3.4653208255767822	scincl
10695055	Q0	5214269	128	-3.4673290252685547	scincl
10695055	Q0	22497772	129	-3.467384099960327	scincl
10695055	Q0	10921838	130	-3.4698102474212646	scincl
10695055	Q0	3649599	131	-3.4701013565063477	scincl
10695055	Q0	12777818	132	-3.470505714416504	scincl
10695055	Q0	11900160	133	-3.470989942550659	scincl
10695055	Q0	44080347	134	-3.471397876739502	scincl
10695055	Q0	260231	135	-3.471447706222534	scincl
10695055	Q0	66993832	136	-3.471569061279297	scincl
10695055	Q0	11277176	137	-3.4723942279815674	scincl
10695055	Q0	5550299	138	-3.4725797176361084	scincl
10695055	Q0	6457115	139	-3.472862720489502	scincl
10695055	Q0	26701595	140	-3.4733052253723145	scincl
10695055	Q0	1383256	141	-3.476027727127075	scincl
10695055	Q0	198147980	142	-3.4766557216644287	scincl
10695055	Q0	61256902	143	-3.4769446849823	scincl
10695055	Q0	42335370	144	-3.4769928455352783	scincl
10695055	Q0	61112565	145	-3.478492498397827	scincl
10695055	Q0	26314997	146	-3.4790308475494385	scincl
10695055	Q0	61115941	147	-3.479297161102295	scincl
10695055	Q0	117271767	148	-3.479494094848633	scincl
10695055	Q0	8210357	149	-3.4801409244537354	scincl
10695055	Q0	17107553	150	-3.4804980754852295	scincl
10695055	Q0	14576792	151	-3.484163999557495	scincl
10695055	Q0	3112501	152	-3.484661340713501	scincl
10695055	Q0	4808444	153	-3.48549222946167	scincl
10695055	Q0	3655327	154	-3.4856159687042236	scincl
10695055	Q0	912653	155	-3.48681902885437	scincl
10695055	Q0	63049161	156	-3.486924886703491	scincl
10695055	Q0	536445	157	-3.487243890762329	scincl
10695055	Q0	1654643	158	-3.4873359203338623	scincl
10695055	Q0	13370976	159	-3.487605094909668	scincl
10695055	Q0	62540337	160	-3.487886428833008	scincl
10695055	Q0	3009669	161	-3.4886507987976074	scincl
10695055	Q0	61913046	162	-3.4895732402801514	scincl
10695055	Q0	60947115	163	-3.4930930137634277	scincl
10695055	Q0	5083013	164	-3.493865489959717	scincl
10695055	Q0	17260699	165	-3.494636297225952	scincl
10695055	Q0	8746379	166	-3.4952890872955322	scincl
10695055	Q0	690373	167	-3.495335102081299	scincl
10695055	Q0	4688719	168	-3.4953362941741943	scincl
10695055	Q0	947548	169	-3.4977691173553467	scincl
10695055	Q0	2641518	170	-3.499279022216797	scincl
10695055	Q0	52811960	171	-3.499699831008911	scincl
10695055	Q0	88523809	172	-3.5015876293182373	scincl
10695055	Q0	6429546	173	-3.506852626800537	scincl
10695055	Q0	854968	174	-3.510751962661743	scincl
10695055	Q0	28624708	175	-3.511021137237549	scincl
10695055	Q0	11041146	176	-3.5131494998931885	scincl
10695055	Q0	59842594	177	-3.5139448642730713	scincl
10695055	Q0	2468625	178	-3.5177700519561768	scincl
10695055	Q0	10901513	179	-3.519030809402466	scincl
10695055	Q0	195069123	180	-3.5246052742004395	scincl
10695055	Q0	52058795	181	-3.5250167846679688	scincl
10695055	Q0	59599985	182	-3.5290002822875977	scincl
10695055	Q0	62264908	183	-3.5356061458587646	scincl
10695055	Q0	527267	184	-3.53581166267395	scincl
10695055	Q0	16831700	185	-3.5378000736236572	scincl
10695055	Q0	10553191	186	-3.5382988452911377	scincl
10695055	Q0	5373764	187	-3.544093132019043	scincl
